OrphaCode,Name,DisorderGroup,gene_count,onset_count,inheritance_count,avg_prevalence,log_avg_prevalence,has_prevalence_data,data_completeness_score,priority_score,priority_rank,priority_segment,kmeans_cluster,hierarchical_cluster,gmm_cluster,gmm_membership_confidence,is_anomaly,anomaly_score
67043,Amoebic keratitis,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1547,Cryptomicrotia-brachydactyly-excess fingertip arch syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
75389,Brain malformation-congenital heart disease-postaxial polydactyly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
314002,Contractures-webbed neck-micrognathia-hypoplastic nipples syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
313947,2q23.1 microduplication syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
307936,Hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
79141,Hereditary painful callosities,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
79136,Episodic ataxia type 4,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2109,Hallermann-Streiff-like syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2104,Dysmorphism-pectus carinatum-joint laxity syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2083,Prominent glabella-microcephaly-hypogenitalism syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2074,Gemignani syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2058,Fryns-Smeets-Thiry syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
73246,Visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
73245,Spinal muscular atrophy-Dandy-Walker malformation-cataracts syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
73230,Ossification anomalies-psychomotor developmental delay syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1485,"Arthrogryposis-hyperkeratosis syndrome, lethal form",Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1484,Contractures-ectodermal dysplasia-cleft lip/palate syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1453,Cleidorhizomelic syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1433,Choroidal atrophy-alopecia syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
95715,Congenital hypothyroidism due to transplacental passage of TSH-binding inhibitory antibodies,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2155,Hirschsprung disease-deafness-polydactyly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3424,Velo-facial-skeletal syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2145,"Craniosynostosis, Herrmann-Opitz type",Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
139564,Hereditary sensory and autonomic neuropathy type 1B,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2119,HEC syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3448,Weaver-Williams syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3429,Verloove Vanhorick-Brubakk syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
77300,Auricular abnormalities-cleft lip with or without cleft palate-ocular abnormalities syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1368,Cataract-ataxia-deafness syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1354,Heart defects-limb shortening syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1352,Atrioventricular defect-blepharophimosis-radial and anal defect syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1350,Heart-hand syndrome type 2,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
168552,Spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
168451,Spondyloepimetaphyseal dysplasia-abnormal dentition syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
309108,Pancreatic colipase deficiency,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
324416,Muscular hypertrophy-hepatomegaly-polyhydramnios syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1046,Lethal hemolytic anemia-genital anomalies syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2666,Adult familial nephronophthisis-spastic quadriparesia syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2643,"Microcephalic primordial dwarfism, Toriello type",Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2631,Mesomelic dwarfism-cleft palate-camptodactyly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1123,Caudal appendage-deafness syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2888,Pierre Robin syndrome-faciodigital anomaly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2876,PHAVER syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2597,Mitochondrial myopathy-lactic acidosis-deafness syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3034,Delayed membranous cranial ossification,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3134,SCARF syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1028,Amelo-onycho-hypohidrotic syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1021,Amaurosis-hypertrichosis syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1014,Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1003,Scalp defects-postaxial polydactyly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
324364,Mixed sclerosing bone dystrophy with extra-skeletal manifestations,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2233,Hypogonadism-mitral valve prolapse-intellectual disability syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1521,Craniofrontonasal dysplasia-Poland anomaly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1506,Thin ribs-tubular bones-dysmorphism syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1488,Cooper-Jabs syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2183,Hydrocephalus-obesity-hypogonadism syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
357158,Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2181,Hydrocephaly-tall stature-joint laxity syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2172,Microcephaly-glomerulonephritis-marfanoid habitus syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
324307,Severe lateral tibial bowing-short stature-mild winged scapula-mild facial dysmorphism syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3368,Trigonocephaly-bifid nose-acral anomalies syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1397,Hydrocephaly-cerebellar agenesis syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1390,Night blindness-skeletal anomalies-dysmorphism syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1380,Cataract-nephropathy-encephalopathy syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3365,Trigonocephaly-broad thumbs syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3346,Tracheal agenesis,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2282,Dysmorphism-short stature-deafness-difference of sex development syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2274,Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2271,Congenital ichthyosis-microcephalus-tetraplegia syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2266,"Hypotrichosis-intellectual disability, Lopes type",Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2256,Fibulo-ulnar hypoplasia-renal anomalies syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2251,Thumb deformity-alopecia-pigmentation anomaly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2249,Ulna hypoplasia-intellectual disability syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2235,Hypogonadotropic hypogonadism-retinitis pigmentosa syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
94066,Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
221142,Confetti-like macular atrophy,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1326,"Camptodactyly syndrome, Guadalajara type 2",Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2234,Male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
137631,"Lung fibrosis-immunodeficiency-46,XX gonadal dysgenesis syndrome",Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2324,Osteopenia-intellectual disability-sparse hair syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2321,Jung syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2184,Hydrocephaly-low insertion umbilicus syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
91494,Macular coloboma-cleft palate-hallux valgus syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
295044,Macrodactyly of fingers,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2310,Absence deformity of leg-cataract syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
439254,ITM2B amyloidosis,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
439232,AApoAIV amyloidosis,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3327,Thyrocerebrorenal syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1241,Bencze syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1237,Beemer-Ertbruggen syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1295,Brachytelephalangy-dysmorphism-Kallmann syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3294,Extensor tendons of finger anomalies,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3293,Telecanthus-hypertelorism-strabismus-pes cavus syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2405,Thickened earlobes-conductive deafness syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2272,Ichthyosis-oral and digital anomalies syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2390,Lichtenstein syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2347,Lethal Kniest-like dysplasia,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3262,Dobrow syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3241,Deafness-craniofacial syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
324540,Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1192,Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1184,Ataxia-photosensitivity-short stature syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
289522,Microtriplication 11q24.1 syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
79507,Hypotonia-failure to thrive-microcephaly syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
1277,Brachydactyly-mesomelia-intellectual disability-heart defects syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3239,Deafness-vitiligo-achalasia syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2489,Upper limb defect-eye and ear abnormalities syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2487,Lower limb malformation-hypospadias syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2482,Melhem-Fahl syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
88643,Obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2471,McDonough syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
2427,Macrocephaly-short stature-paraplegia syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
3233,Cochleosaccular degeneration-cataract syndrome,Disorder,0,1,1,1.0,0.6931471805599453,1,3,0.34757700456034163,1146,Low Priority,0,0,3,0.9545897299592755,0,0.2531294987164519
